generation,fish,shark
4933,9596,3090
4934,9567,3088
4935,9546,3086
4936,9505,3084
4937,9486,3083
4938,9467,3080
4939,9436,3078
4940,9427,3075
4941,9403,3072
4942,9360,3069
4943,9344,3065
4944,9341,3062
4945,9319,3058
4946,9309,3054
4947,9310,3048
4948,9282,3040
4949,9271,3032
4950,9277,2928
4951,9254,2885
4952,9255,2831
4953,9263,2770
4954,9276,2705
4955,9288,2628
4956,9310,2543
4957,9338,2461
4958,9368,2376
4959,9408,2303
4960,9451,2234
4961,9502,2173
4962,9569,2109
4963,9631,2055
4964,9702,2008
4965,9777,1966
4966,9853,1934
4967,9956,1899
4968,10071,1870
4969,10149,1839
4970,10271,1818
4971,10393,1797
4972,10499,1774
4973,10636,1758
4974,10781,1737
4975,10914,1722
4976,11061,1707
4977,11237,1690
4978,11396,1677
4979,11572,1665
4980,11755,1652
4981,11927,1640
4982,12117,1630
4983,12318,1617
4984,12498,1609
4985,12700,1599
4986,12903,1590
4987,13127,1581
4988,13350,1575
4989,13564,1567
4990,13779,1560
4991,14004,1552
4992,14225,1547
4993,14461,1541
4994,14687,1534
4995,14930,1528
4996,15173,1524
4997,15405,1518
4998,15629,1512
4999,15870,1508
5000,15552,3006
5001,14642,3002
5002,13942,2998
5003,13367,2993
5004,12860,2988
5005,12390,2984
5006,11996,2980
5007,11672,2976
5008,11378,2973
5009,11158,2970
5010,10958,2967
5011,10799,2962
5012,10663,2958
5013,10544,2955
5014,10437,2951
5015,10357,2948
5016,10290,2945
5017,10243,2942
5018,10188,2938
5019,10139,2935
5020,10118,2932
5021,10085,2929
5022,10043,2927
5023,10022,2924
5024,10011,2921
5025,9996,2918
5026,9981,2916
5027,9974,2914
5028,9969,2911
5029,9953,2909
5030,9946,2906
5031,9938,2904
5032,9930,2901
5033,9946,2899
5034,9946,2897
5035,9942,2893
5036,9951,2890
5037,9956,2888
5038,9944,2884
5039,9968,2880
5040,9968,2877
5041,9961,2873
5042,9975,2869
5043,9977,2866
5044,9958,2863
5045,9978,2859
5046,9998,2854
5047,10004,2848
5048,10028,2843
5049,10033,2836
5050,10049,2717
5051,10092,2682
5052,10098,2639
5053,10119,2589
5054,10172,2536
5055,10197,2472
5056,10227,2408
5057,10282,2343
5058,10316,2282
5059,10368,2223
5060,10431,2171
5061,10504,2123
5062,10569,2079
5063,10667,2038
5064,10773,1997
5065,10861,1962
5066,10964,1931
5067,11075,1904
5068,11165,1877
5069,11269,1854
5070,11383,1829
5071,11489,1808
5072,11611,1789
5073,11751,1770
5074,11873,1753
5075,12034,1735
5076,12181,1721
5077,12327,1706
5078,12498,1694
5079,12652,1682
5080,12814,1670
5081,12991,1660
5082,13178,1650
5083,13371,1641
5084,13557,1632
5085,13748,1622
5086,13954,1615
5087,14172,1606
5088,14354,1601
5089,14551,1592
5090,14757,1585
5091,14962,1577
5092,15156,1571
5093,15364,1562
5094,15579,1556
5095,15787,1551
5096,15993,1545
5097,16208,1540
5098,16401,1534
5099,16614,1528
5100,16274,3047
5101,15333,3043
5102,14627,3039
5103,14048,3034
5104,13541,3030
5105,13093,3026
5106,12724,3022
5107,12395,3019
5108,12133,3015
5109,11896,3012
5110,11696,3009
5111,11533,3006
5112,11409,3003
5113,11265,3000
5114,11163,2997
5115,11077,2995
5116,10990,2993
5117,10904,2990
5118,10843,2987
5119,10777,2983
5120,10729,2979
5121,10680,2976
5122,10641,2974
5123,10611,2971
5124,10580,2968
5125,10544,2964
5126,10506,2962
5127,10478,2959
5128,10465,2955
5129,10445,2952
5130,10429,2948
5131,10402,2945
5132,10395,2942
5133,10384,2938
5134,10387,2934
5135,10374,2932
5136,10377,2929
5137,10388,2927
5138,10401,2923
5139,10411,2920
5140,10410,2917
5141,10426,2913
5142,10442,2908
5143,10461,2903
5144,10470,2899
5145,10496,2894
5146,10517,2888
5147,10536,2883
5148,10551,2876
5149,10574,2868
5150,10604,2734
5151,10624,2694
5152,10644,2644
5153,10682,2589
5154,10714,2530
5155,10737,2469
5156,10809,2407
5157,10866,2351
5158,10918,2296
5159,10998,2242
5160,11077,2192
5161,11145,2147
5162,11234,2109
5163,11336,2070
5164,11418,2036
5165,11520,2007
5166,11650,1980
5167,11742,1954
5168,11870,1929
5169,12006,1911
5170,12128,1894
5171,12264,1878
5172,12401,1865
5173,12522,1851
5174,12664,1837
5175,12825,1826
5176,12968,1814
5177,13136,1804
5178,13317,1793
5179,13491,1785
5180,13646,1777
5181,13837,1767
5182,13999,1759
5183,14181,1751
5184,14378,1744
5185,14558,1737
5186,14746,1732
5187,14938,1725
5188,15120,1719
5189,15323,1712
5190,15531,1706
5191,15707,1701
5192,15924,1695
5193,16116,1691
5194,16298,1689
5195,16503,1685
5196,16700,1681
5197,16873,1679
5198,17071,1676
5199,17251,1673
5200,16767,3341
5201,15593,3338
5202,14678,3336
5203,13877,3334
5204,13181,3332
5205,12522,3330
5206,11992,3328
5207,11544,3326
5208,11134,3325
5209,10790,3324
5210,10504,3322
5211,10230,3320
5212,10002,3319
5213,9801,3317
5214,9630,3315
5215,9479,3314
5216,9361,3312
5217,9243,3310
5218,9149,3308
5219,9068,3306
5220,8975,3305
5221,8907,3303
5222,8838,3301
5223,8765,3300
5224,8698,3299
5225,8646,3297
5226,8588,3295
5227,8524,3293
5228,8485,3292
5229,8432,3290
5230,8390,3288
5231,8362,3286
5232,8328,3283
5233,8285,3281
5234,8269,3279
5235,8239,3276
5236,8198,3275
5237,8186,3272
5238,8165,3269
5239,8148,3266
5240,8137,3264
5241,8125,3260
5242,8095,3258
5243,8078,3255
5244,8074,3251
5245,8065,3248
5246,8046,3241
5247,8045,3233
5248,8009,3227
5249,8001,3217
5250,7993,3109
5251,7982,3064
5252,7984,3009
5253,8003,2939
5254,8007,2864
5255,8020,2777
5256,8066,2689
5257,8090,2602
5258,8123,2516
5259,8172,2434
5260,8206,2360
5261,8251,2286
5262,8328,2220
5263,8378,2166
5264,8456,2113
5265,8560,2069
5266,8622,2027
5267,8716,1991
5268,8847,1958
5269,8939,1926
5270,9063,1895
5271,9208,1866
5272,9340,1839
5273,9477,1813
5274,9641,1790
5275,9787,1770
5276,9946,1751
5277,10115,1733
5278,10270,1715
5279,10462,1699
5280,10644,1683
5281,10807,1666
5282,11015,1651
5283,11203,1639
5284,11387,1628
5285,11595,1615
5286,11803,1604
5287,12008,1592
5288,12231,1579
5289,12459,1568
5290,12680,1557
5291,12908,1548
5292,13131,1539
5293,13354,1530
5294,13583,1521
5295,13821,1515
5296,14056,1508
5297,14286,1500
5298,14519,1492
5299,14732,1486
5300,14505,2958
5301,13714,2952
5302,13114,2946
5303,12639,2941
5304,12215,2935
5305,11836,2930
5306,11539,2925
5307,11286,2920
5308,11065,2915
5309,10909,2909
5310,10782,2905
5311,10661,2900
5312,10601,2896
5313,10570,2893
5314,10504,2888
5315,10480,2884
5316,10475,2879
5317,10449,2876
5318,10466,2871
5319,10477,2867
5320,10468,2863
5321,10493,2859
5322,10526,2855
5323,10549,2851
5324,10585,2848
5325,10639,2844
5326,10667,2839
5327,10703,2836
5328,10738,2832
5329,10751,2828
5330,10781,2824
5331,10803,2820
5332,10821,2815
5333,10844,2812
5334,10857,2808
5335,10877,2804
5336,10899,2799
5337,10916,2796
5338,10931,2791
5339,10947,2788
5340,10961,2784
5341,10992,2780
5342,11004,2776
5343,11019,2770
5344,11034,2765
5345,11063,2758
5346,11076,2753
5347,11100,2746
5348,11138,2738
5349,11164,2728
5350,11177,2571
5351,11234,2527
5352,11279,2478
5353,11318,2425
5354,11381,2366
5355,11447,2304
5356,11497,2243
5357,11569,2183
5358,11641,2123
5359,11715,2064
5360,11811,2015
5361,11879,1968
5362,11967,1927
5363,12069,1889
5364,12161,1854
5365,12255,1823
5366,12376,1792
5367,12499,1767
5368,12611,1744
5369,12739,1724
5370,12863,1705
5371,12978,1686
5372,13119,1668
5373,13250,1650
5374,13374,1635
5375,13521,1623
5376,13677,1610
5377,13811,1598
5378,13970,1585
5379,14151,1575
5380,14281,1565
5381,14445,1556
5382,14626,1546
5383,14764,1538
5384,14936,1530
5385,15117,1522
5386,15300,1513
5387,15500,1506
5388,15661,1498
5389,15838,1493
5390,16040,1487
5391,16233,1482
5392,16423,1478
5393,16611,1474
5394,16807,1469
5395,16978,1466
5396,17166,1462
5397,17356,1457
5398,17527,1454
5399,17705,1451
5400,17287,2893
5401,16327,2889
5402,15628,2885
5403,15077,2881
5404,14536,2876
5405,14059,2872
5406,13693,2868
5407,13329,2866
5408,13031,2863
5409,12814,2860
5410,12584,2859
5411,12396,2857
5412,12246,2854
5413,12098,2852
5414,11962,2848
5415,11878,2846
5416,11777,2844
5417,11682,2841
5418,11625,2838
5419,11550,2836
5420,11479,2834
5421,11433,2831
5422,11383,2829
5423,11335,2828
5424,11288,2826
5425,11253,2823
5426,11206,2821
5427,11161,2820
5428,11132,2818
5429,11092,2815
5430,11075,2813
5431,11043,2812
5432,11030,2809
5433,10992,2806
5434,10989,2804
5435,10979,2801
5436,10945,2798
5437,10928,2795
5438,10928,2792
5439,10915,2789
5440,10889,2786
5441,10894,2782
5442,10870,2780
5443,10854,2776
5444,10864,2774
5445,10851,2770
5446,10851,2766
5447,10862,2761
5448,10862,2756
5449,10859,2749
5450,10873,2647
5451,10881,2613
5452,10908,2579
5453,10934,2537
5454,10960,2494
5455,10990,2441
5456,11040,2392
5457,11077,2344
5458,11123,2293
5459,11193,2250
5460,11264,2207
5461,11322,2171
5462,11398,2131
5463,11483,2099
5464,11554,2073
5465,11647,2048
5466,11740,2024
5467,11807,2001
5468,11911,1981
5469,12030,1962
5470,12143,1946
5471,12249,1931
5472,12375,1918
5473,12498,1904
5474,12625,1891
5475,12759,1878
5476,12884,1865
5477,13004,1854
5478,13159,1843
5479,13300,1831
5480,13448,1820
5481,13600,1809
5482,13767,1800
5483,13918,1792
5484,14072,1784
5485,14245,1776
5486,14423,1767
5487,14608,1759
5488,14792,1751
5489,14983,1744
5490,15162,1736
5491,15366,1728
5492,15555,1721
5493,15740,1716
5494,15926,1710
5495,16122,1704
5496,16308,1698
5497,16506,1692
5498,16709,1688
5499,16889,1682
5500,16460,3357
5501,15341,3353
5502,14442,3350
5503,13690,3346
5504,12991,3342
5505,12408,3338
5506,11887,3334
5507,11426,3331
5508,11051,3328
5509,10726,3325
5510,10429,3322
5511,10198,3319
5512,9996,3316
5513,9821,3314
5514,9670,3312
5515,9521,3310
5516,9407,3308
5517,9311,3306
5518,9213,3304
5519,9129,3302
5520,9046,3300
5521,8964,3298
5522,8898,3296
5523,8842,3295
5524,8779,3293
5525,8729,3290
5526,8674,3287
5527,8619,3284
5528,8579,3282
5529,8535,3279
5530,8503,3277
5531,8470,3273
5532,8437,3271
5533,8424,3267
5534,8407,3265
5535,8378,3262
5536,8371,3259
5537,8355,3256
5538,8315,3253
5539,8320,3249
5540,8306,3247
5541,8283,3243
5542,8275,3239
5543,8278,3236
5544,8272,3232
5545,8273,3229
5546,8282,3224
5547,8261,3219
5548,8275,3211
5549,8299,3202
5550,8296,3091
5551,8304,3051
5552,8345,3006
5553,8369,2946
5554,8398,2873
5555,8440,2793
5556,8460,2705
5557,8513,2623
5558,8572,2536
5559,8613,2448
5560,8692,2369
5561,8766,2295
5562,8807,2228
5563,8924,2166
5564,9029,2114
5565,9103,2066
5566,9210,2022
5567,9338,1982
5568,9407,1950
5569,9521,1920
5570,9649,1888
5571,9747,1857
5572,9895,1831
5573,10032,1809
5574,10148,1789
5575,10305,1768
5576,10451,1749
5577,10583,1729
5578,10733,1711
5579,10902,1695
5580,11058,1678
5581,11223,1661
5582,11402,1650
5583,11581,1636
5584,11757,1621
5585,11968,1611
5586,12145,1598
5587,12339,1586
5588,12569,1576
5589,12763,1565
5590,12971,1556
5591,13193,1546
5592,13387,1537
5593,13588,1530
5594,13832,1522
5595,14038,1515
5596,14235,1507
5597,14474,1500
5598,14673,1492
5599,14875,1486
5600,14599,2958
5601,13734,2954
5602,13059,2949
5603,12553,2946
5604,12072,2942
5605,11644,2937
5606,11327,2932
5607,11028,2927
5608,10796,2924
5609,10609,2919
5610,10435,2915
5611,10300,2912
5612,10202,2909
5613,10128,2905
5614,10078,2900
5615,10042,2897
5616,10017,2893
5617,9991,2890
5618,9984,2886
5619,9985,2883
5620,9998,2880
5621,9982,2877
5622,9999,2874
5623,10016,2871
5624,10034,2866
5625,10042,2862
5626,10074,2860
5627,10094,2855
5628,10123,2849
5629,10150,2846
5630,10162,2842
5631,10193,2838
5632,10233,2834
5633,10252,2830
5634,10274,2826
5635,10311,2822
5636,10335,2818
5637,10361,2814
5638,10403,2811
5639,10431,2805
5640,10466,2801
5641,10504,2796
5642,10529,2792
5643,10552,2787
5644,10574,2781
5645,10594,2777
5646,10621,2772
5647,10653,2766
5648,10679,2759
5649,10686,2750
5650,10709,2604
5651,10730,2564
5652,10754,2509
5653,10793,2455
5654,10848,2395
5655,10895,2329
5656,10963,2259
5657,11010,2191
5658,11053,2125
5659,11118,2064
5660,11203,2005
5661,11269,1952
5662,11350,1900
5663,11427,1857
5664,11501,1814
5665,11596,1778
5666,11689,1747
5667,11770,1719
5668,11864,1692
5669,11981,1669
5670,12073,1650
5671,12166,1632
5672,12294,1613
5673,12396,1598
5674,12508,1580
5675,12650,1566
5676,12774,1551
5677,12892,1539
5678,13049,1526
5679,13183,1514
5680,13332,1504
5681,13493,1494
5682,13650,1484
5683,13796,1473
5684,13981,1464
5685,14156,1455
5686,14314,1446
5687,14490,1438
5688,14656,1429
5689,14817,1421
5690,15001,1412
5691,15156,1406
5692,15325,1397
5693,15533,1390
5694,15700,1383
5695,15871,1376
5696,16053,1368
5697,16214,1362
5698,16395,1357
5699,16576,1352
5700,16235,2694
5701,15441,2688
5702,14869,2681
5703,14394,2676
5704,13987,2671
5705,13647,2667
5706,13372,2663
5707,13115,2658
5708,12914,2655
5709,12767,2652
5710,12637,2649
5711,12513,2644
5712,12433,2641
5713,12363,2638
5714,12278,2635
5715,12235,2631
5716,12203,2627
5717,12166,2622
5718,12141,2618
5719,12126,2615
5720,12118,2612
5721,12117,2609
5722,12109,2606
5723,12087,2603
5724,12083,2599
5725,12087,2597
5726,12084,2594
5727,12098,2590
5728,12099,2586
5729,12113,2584
5730,12130,2581
5731,12147,2578
5732,12157,2576
5733,12173,2573
5734,12197,2571
5735,12215,2568
5736,12238,2564
5737,12263,2562
5738,12274,2560
5739,12300,2556
5740,12323,2552
5741,12335,2548
5742,12374,2545
5743,12399,2542
5744,12410,2538
5745,12438,2534
5746,12465,2528
5747,12484,2523
5748,12517,2517
5749,12529,2509
5750,12564,2390
5751,12611,2360
5752,12639,2326
5753,12684,2286
5754,12724,2241
5755,12758,2194
5756,12825,2148
5757,12898,2099
5758,12957,2055
5759,13058,2012
5760,13133,1973
5761,13191,1938
5762,13274,1908
5763,13359,1883
5764,13430,1857
5765,13540,1836
5766,13654,1819
5767,13746,1806
5768,13869,1790
5769,13997,1777
5770,14101,1766
5771,14231,1755
5772,14356,1742
5773,14487,1735
5774,14621,1726
5775,14773,1719
5776,14893,1710
5777,15039,1701
5778,15194,1693
5779,15326,1687
5780,15479,1681
5781,15651,1675
5782,15804,1669
5783,15974,1663
5784,16145,1657
5785,16269,1652
5786,16441,1647
5787,16627,1643
5788,16762,1638
5789,16933,1634
5790,17103,1630
5791,17246,1627
5792,17401,1623
5793,17582,1620
5794,17710,1616
5795,17870,1613
5796,18047,1609
5797,18187,1607
5798,18346,1605
5799,18511,1603
5800,17963,3201
5801,16792,3200
5802,15888,3199
5803,15105,3196
5804,14426,3194
5805,13816,3192
5806,13270,3191
5807,12800,3189
5808,12375,3188
5809,12015,3187
5810,11689,3185
5811,11387,3183
5812,11126,3182
5813,10906,3180
5814,10699,3178
5815,10527,3177
5816,10372,3175
5817,10217,3173
5818,10092,3170
5819,9994,3168
5820,9891,3165
5821,9796,3163
5822,9713,3160
5823,9638,3159
5824,9551,3158
5825,9475,3156
5826,9414,3154
5827,9337,3153
5828,9280,3151
5829,9232,3149
5830,9161,3148
5831,9123,3146
5832,9086,3144
5833,9018,3142
5834,8974,3140
5835,8963,3138
5836,8907,3136
5837,8866,3135
5838,8844,3133
5839,8809,3131
5840,8787,3128
5841,8773,3126
5842,8738,3123
5843,8721,3121
5844,8720,3119
5845,8685,3115
5846,8677,3111
5847,8670,3108
5848,8649,3102
5849,8631,3095
5850,8619,3009
5851,8609,2974
5852,8591,2935
5853,8605,2882
5854,8611,2827
5855,8607,2757
5856,8635,2683
5857,8660,2604
5858,8681,2526
5859,8719,2449
5860,8750,2375
5861,8782,2306
5862,8842,2240
5863,8895,2182
5864,8946,2124
5865,9021,2073
5866,9066,2028
5867,9129,1985
5868,9227,1948
5869,9307,1914
5870,9381,1881
5871,9487,1856
5872,9592,1828
5873,9680,1803
5874,9805,1779
5875,9925,1758
5876,10039,1736
5877,10159,1718
5878,10306,1698
5879,10447,1681
5880,10599,1667
5881,10764,1652
5882,10920,1639
5883,11088,1626
5884,11248,1611
5885,11411,1601
5886,11591,1590
5887,11748,1580
5888,11914,1570
5889,12126,1560
5890,12309,1552
5891,12496,1542
5892,12706,1533
5893,12863,1524
5894,13050,1516
5895,13276,1509
5896,13458,1502
5897,13640,1495
5898,13869,1488
5899,14040,1482
5900,13821,2952
5901,13072,2947
5902,12485,2940
5903,12032,2934
5904,11653,2929
5905,11302,2924
5906,11055,2919
5907,10860,2915
5908,10664,2909
5909,10530,2903
5910,10435,2898
5911,10330,2894
5912,10265,2889
5913,10256,2885
5914,10207,2881
5915,10204,2876
5916,10210,2873
5917,10215,2867
5918,10234,2862
5919,10250,2856
5920,10256,2852
5921,10271,2848
5922,10313,2843
5923,10330,2840
5924,10368,2835
5925,10401,2830
5926,10412,2826
5927,10437,2823
5928,10480,2819
5929,10491,2816
5930,10519,2811
5931,10574,2808
5932,10600,2803
5933,10621,2798
5934,10655,2793
5935,10693,2789
5936,10725,2785
5937,10778,2781
5938,10788,2777
5939,10820,2772
5940,10865,2768
5941,10885,2764
5942,10918,2757
5943,10965,2751
5944,10982,2744
5945,11031,2735
5946,11074,2727
5947,11108,2717
5948,11153,2705
5949,11191,2692
5950,11228,2503
5951,11279,2446
5952,11332,2389
5953,11396,2324
5954,11459,2256
5955,11537,2181
5956,11606,2110
5957,11702,2039
5958,11793,1978
5959,11897,1924
5960,11987,1868
5961,12109,1821
5962,12228,1780
5963,12350,1746
5964,12489,1716
5965,12610,1689
5966,12746,1666
5967,12906,1645
5968,13037,1628
5969,13185,1609
5970,13326,1594
5971,13481,1580
5972,13635,1568
5973,13784,1556
5974,13938,1545
5975,14111,1535
5976,14257,1525
5977,14422,1516
5978,14591,1508
5979,14741,1500
5980,14907,1494
5981,15069,1489
5982,15244,1483
5983,15431,1477
5984,15602,1474
5985,15777,1469
5986,15962,1464
5987,16152,1458
5988,16312,1454
5989,16509,1450
5990,16709,1446
5991,16879,1444
5992,17066,1442
5993,17268,1438
5994,17441,1436
5995,17610,1433
5996,17789,1430
5997,17950,1427
5998,18113,1425
5999,18281,1422
6000,17831,2839
6001,16888,2837
6002,16181,2834
6003,15588,2832
6004,15056,2829
6005,14592,2827
6006,14192,2826
6007,13845,2824
6008,13517,2822
6009,13239,2820
6010,12995,2818
6011,12806,2816
6012,12625,2815
6013,12455,2813
6014,12325,2810
6015,12195,2809
6016,12077,2807
6017,11972,2805
6018,11875,2802
6019,11780,2800
6020,11712,2798
6021,11636,2797
6022,11565,2795
6023,11523,2793
6024,11471,2792
6025,11423,2790
6026,11422,2788
6027,11384,2787
6028,11347,2786
6029,11333,2785
6030,11306,2783
6031,11305,2781
6032,11308,2780
6033,11276,2778
6034,11282,2776
6035,11281,2774
6036,11274,2771
6037,11294,2769
6038,11299,2764
6039,11292,2761
6040,11316,2758
6041,11325,2756
6042,11315,2754
6043,11343,2751
6044,11351,2747
6045,11346,2744
6046,11368,2739
6047,11366,2734
6048,11364,2729
6049,11393,2722
6050,11399,2631
6051,11396,2601
6052,11438,2564
6053,11443,2522
6054,11449,2472
6055,11489,2422
6056,11525,2365
6057,11559,2306
6058,11623,2252
6059,11670,2199
6060,11725,2148
6061,11805,2103
6062,11849,2060
6063,11939,2024
6064,12025,1994
6065,12077,1965
6066,12167,1939
6067,12261,1915
6068,12334,1892
6069,12452,1872
6070,12570,1854
6071,12656,1835
6072,12785,1822
6073,12913,1808
6074,13039,1797
6075,13163,1785
6076,13289,1777
6077,13427,1767
6078,13579,1758
6079,13736,1749
6080,13890,1739
6081,14029,1731
6082,14204,1723
6083,14363,1716
6084,14519,1708
6085,14679,1702
6086,14849,1697
6087,15007,1691
6088,15190,1686
6089,15339,1681
6090,15504,1675
6091,15673,1672
6092,15830,1668
6093,15982,1663
6094,16153,1661
6095,16315,1657
6096,16472,1652
6097,16644,1648
6098,16803,1645
6099,16965,1642
6100,16516,3278
6101,15402,3275
6102,14542,3272
6103,13847,3269
6104,13199,3265
6105,12646,3262
6106,12192,3261
6107,11749,3258
6108,11401,3255
6109,11124,3252
6110,10853,3249
6111,10630,3247
6112,10447,3244
6113,10270,3242
6114,10136,3239
6115,10023,3236
6116,9908,3234
6117,9825,3232
6118,9749,3230
6119,9657,3227
6120,9596,3225
6121,9555,3223
6122,9460,3220
6123,9416,3217
6124,9387,3213
6125,9342,3210
6126,9301,3206
6127,9285,3204
6128,9251,3201
6129,9228,3198
6130,9209,3196
6131,9180,3194
6132,9157,3191
6133,9148,3188
6134,9123,3185
6135,9107,3181
6136,9093,3178
6137,9066,3175
6138,9063,3172
6139,9066,3168
6140,9035,3165
6141,9019,3162
6142,9015,3156
6143,8986,3153
6144,8972,3148
6145,8959,3142
6146,8946,3135
6147,8938,3129
6148,8914,3122
6149,8898,3111
6150,8902,2966
6151,8885,2920
6152,8887,2858
6153,8911,2788
6154,8905,2712
6155,8923,2633
6156,8954,2547
6157,8976,2461
6158,9025,2382
6159,9071,2306
6160,9113,2236
6161,9163,2172
6162,9246,2112
6163,9296,2063
6164,9366,2019
6165,9458,1978
6166,9536,1944
6167,9623,1913
6168,9748,1882
6169,9849,1852
6170,9972,1826
6171,10098,1802
6172,10230,1780
6173,10368,1762
6174,10513,1745
6175,10654,1727
6176,10804,1709
6177,10965,1695
6178,11123,1679
6179,11302,1664
6180,11476,1651
6181,11648,1638
6182,11837,1625
6183,12019,1613
6184,12203,1603
6185,12405,1593
6186,12608,1582
6187,12795,1573
6188,13001,1565
6189,13202,1557
6190,13394,1550
6191,13597,1542
6192,13824,1534
6193,14023,1526
6194,14231,1520
6195,14449,1513
6196,14657,1506
6197,14871,1499
6198,15090,1494
6199,15297,1488
6200,15029,2967
6201,14219,2962
6202,13613,2956
6203,13102,2951
6204,12667,2947
6205,12278,2942
6206,11976,2937
6207,11742,2931
6208,11528,2926
6209,11374,2920
6210,11242,2917
6211,11113,2912
6212,11030,2908
6213,10965,2904
6214,10907,2899
6215,10863,2894
6216,10824,2889
6217,10807,2885
6218,10785,2881
6219,10765,2876
6220,10770,2871
6221,10766,2866
6222,10767,2861
6223,10773,2857
6224,10789,2854
6225,10807,2851
6226,10811,2849
6227,10833,2845
6228,10842,2840
6229,10864,2836
6230,10898,2833
6231,10933,2830
6232,10948,2827
6233,10985,2824
6234,11014,2819
6235,11034,2814
6236,11080,2812
6237,11106,2808
6238,11131,2804
6239,11167,2799
6240,11188,2794
6241,11217,2789
6242,11259,2784
6243,11294,2778
6244,11320,2772
6245,11343,2766
6246,11374,2760
6247,11392,2754
6248,11408,2745
6249,11443,2734
6250,11475,2577
6251,11516,2531
6252,11550,2479
6253,11588,2418
6254,11631,2349
6255,11679,2276
6256,11752,2208
6257,11830,2142
6258,11894,2077
6259,11986,2021
6260,12073,1968
6261,12161,1917
6262,12265,1873
6263,12367,1836
6264,12484,1799
6265,12599,1767
6266,12705,1739
6267,12830,1713
6268,12971,1690
6269,13109,1672
6270,13251,1656
6271,13404,1639
6272,13555,1626
6273,13719,1613
6274,13878,1603
6275,14046,1593
6276,14212,1584
6277,14379,1577
6278,14549,1570
6279,14740,1563
6280,14934,1557
6281,15121,1551
6282,15318,1545
6283,15502,1539
6284,15691,1533
6285,15881,1528
6286,16063,1523
6287,16258,1518
6288,16455,1514
6289,16635,1510
6290,16837,1506
6291,17037,1503
6292,17216,1499
6293,17399,1495
6294,17578,1493
6295,17758,1490
6296,17961,1487
6297,18143,1485
6298,18308,1482
6299,18476,1480
6300,18036,2956
6301,17005,2954
6302,16254,2952
6303,15624,2950
6304,15027,2948
6305,14493,2946
6306,14053,2945
6307,13651,2943
6308,13325,2940
6309,13033,2938
6310,12779,2936
6311,12549,2934
6312,12374,2933
6313,12197,2932
6314,12060,2931
6315,11939,2929
6316,11802,2927
6317,11711,2925
6318,11622,2922
6319,11512,2921
6320,11439,2919
6321,11366,2917
6322,11287,2915
6323,11230,2913
6324,11174,2911
6325,11122,2910
6326,11077,2909
6327,11051,2906
6328,10995,2904
6329,10965,2902
6330,10942,2901
6331,10908,2900
6332,10879,2897
6333,10865,2895
6334,10826,2893
6335,10816,2891
6336,10820,2889
6337,10795,2887
6338,10770,2885
6339,10773,2882
6340,10750,2879
6341,10754,2877
6342,10770,2874
6343,10763,2871
6344,10775,2868
6345,10795,2864
6346,10785,2861
6347,10814,2856
6348,10831,2852
6349,10835,2846
6350,10850,2754
6351,10858,2724
6352,10888,2688
6353,10920,2647
6354,10960,2594
6355,11010,2538
6356,11060,2472
6357,11098,2408
6358,11156,2348
6359,11219,2289
6360,11278,2231
6361,11351,2182
6362,11422,2138
6363,11520,2094
6364,11610,2059
6365,11696,2025
6366,11803,1993
6367,11906,1967
6368,12012,1943
6369,12128,1921
6370,12249,1903
6371,12385,1885
6372,12509,1867
6373,12639,1851
6374,12768,1837
6375,12922,1825
6376,13062,1814
6377,13216,1803
6378,13384,1795
6379,13530,1786
6380,13691,1780
6381,13859,1772
6382,14028,1766
6383,14178,1760
6384,14344,1755
6385,14531,1749
6386,14710,1746
6387,14895,1741
6388,15099,1736
6389,15287,1732
6390,15483,1729
6391,15665,1724
6392,15863,1720
6393,16070,1716
6394,16255,1712
6395,16434,1709
6396,16635,1707
6397,16835,1703
6398,17022,1701
6399,17204,1698
6400,16769,3389
6401,15572,3386
6402,14602,3382
6403,13824,3380
6404,13090,3378
6405,12418,3377
6406,11867,3375
6407,11397,3373
6408,10968,3371
6409,10611,3369
6410,10293,3367
6411,10004,3366
6412,9777,3363
6413,9577,3361
6414,9383,3359
6415,9225,3357
6416,9103,3356
6417,8991,3354
6418,8873,3352
6419,8760,3351
6420,8668,3350
6421,8577,3348
6422,8498,3347
6423,8435,3345
6424,8378,3344
6425,8314,3343
6426,8270,3342
6427,8219,3340
6428,8180,3339
6429,8140,3337
6430,8097,3336
6431,8062,3335
6432,8017,3333
6433,7995,3332
6434,7980,3330
6435,7953,3327
6436,7917,3325
6437,7898,3323
6438,7870,3320
6439,7852,3318
6440,7840,3316
6441,7804,3314
6442,7804,3311
6443,7804,3307
6444,7787,3304
6445,7777,3300
6446,7783,3294
6447,7779,3287
6448,7783,3283
6449,7782,3272
6450,7766,3173
6451,7788,3125
6452,7797,3066
6453,7806,3003
6454,7830,2924
6455,7856,2833
6456,7877,2734
6457,7918,2641
6458,7970,2547
6459,8012,2458
6460,8067,2376
6461,8135,2296
6462,8200,2228
6463,8270,2158
6464,8357,2098
6465,8439,2048
6466,8509,2003
6467,8607,1958
6468,8736,1919
6469,8832,1880
6470,8954,1848
6471,9092,1817
6472,9205,1790
6473,9349,1766
6474,9508,1743
6475,9640,1722
6476,9804,1704
6477,9971,1684
6478,10141,1664
6479,10317,1648
6480,10488,1631
6481,10666,1615
6482,10885,1602
6483,11072,1588
6484,11262,1575
6485,11500,1562
6486,11709,1551
